InstanceType,AcceleratorName,AcceleratorCount,DeviceMemory,vCPUs,MemoryGiB,GpuInfo,Price,SpotPrice,Region,Generation
Standard_B2pts_v2,,,,2.0,1,,0.0101,0.002525,westcentralus,"V1,V2"
Standard_B2pts_v2,,,,2.0,1,,0.0192,0.0025,westus,"V1,V2"
Standard_B2pts_v2,,,,2.0,1,,0.01,0.0025,westus,"V1,V2"
Standard_B2pts_v2,,,,2.0,1,,0.0176,0.0021,westus2,"V1,V2"
Standard_B2pts_v2,,,,2.0,1,,0.0084,0.0021,westus2,"V1,V2"
Standard_B2pts_v2,,,,2.0,1,,0.0075,0.001875,westus3,"V1,V2"
Standard_B2pts_v2,,,,2.0,1,,0.0167,0.001875,westus3,"V1,V2"
Standard_B2s,,,,2.0,4,,0.0499,,centralus,"V1,V2"
Standard_B2s,,,,2.0,4,,0.0416,,eastus,"V1,V2"
Standard_B2s,,,,2.0,4,,0.0416,,eastus2,"V1,V2"
Standard_B2s,,,,2.0,4,,0.0416,,northcentralus,"V1,V2"
Standard_B2s,,,,2.0,4,,0.0499,,southcentralus,"V1,V2"
Standard_B2s,,,,2.0,4,,0.0499,,westcentralus,"V1,V2"
Standard_B2s,,,,2.0,4,,0.0496,,westus,"V1,V2"
Standard_B2s,,,,2.0,4,,0.0416,,westus2,"V1,V2"
Standard_B2s,,,,2.0,4,,0.0416,,westus3,"V1,V2"
Standard_B2s_v2,,,,2.0,8,,0.094,0.0235,centralus,"V1,V2"
Standard_B2s_v2,,,,2.0,8,,0.103,0.0235,centralus,"V1,V2"
Standard_B2s_v2,,,,2.0,8,,0.0832,0.0208,eastus,"V1,V2"
Standard_B2s_v2,,,,2.0,8,,0.0924,0.0208,eastus,"V1,V2"
Standard_B2s_v2,,,,2.0,8,,0.0924,0.0208,eastus2,"V1,V2"
Standard_B2s_v2,,,,2.0,8,,0.0832,0.0208,eastus2,"V1,V2"
Standard_B2s_v2,,,,2.0,8,,0.0832,0.0208,northcentralus,"V1,V2"
Standard_B2s_v2,,,,2.0,8,,0.0924,0.0208,northcentralus,"V1,V2"
Standard_B2s_v2,,,,2.0,8,,0.0998,0.02495,southcentralus,"V1,V2"
Standard_B2s_v2,,,,2.0,8,,0.109,0.02495,southcentralus,"V1,V2"
Standard_B2s_v2,,,,2.0,8,,0.109,0.02495,westcentralus,"V1,V2"
Standard_B2s_v2,,,,2.0,8,,0.0998,0.02495,westcentralus,"V1,V2"
Standard_B2s_v2,,,,2.0,8,,0.108,0.0248,westus,"V1,V2"
Standard_B2s_v2,,,,2.0,8,,0.0992,0.0248,westus,"V1,V2"
Standard_B2s_v2,,,,2.0,8,,0.0832,0.0208,westus2,"V1,V2"
Standard_B2s_v2,,,,2.0,8,,0.0924,0.0208,westus2,"V1,V2"
Standard_B2s_v2,,,,2.0,8,,0.0832,0.0208,westus3,"V1,V2"
Standard_B2s_v2,,,,2.0,8,,0.0924,0.0208,westus3,"V1,V2"
Standard_B2ts_v2,,,,2.0,1,,0.021,0.00295,centralus,"V1,V2"
Standard_B2ts_v2,,,,2.0,1,,0.0118,0.00295,centralus,"V1,V2"
Standard_B2ts_v2,,,,2.0,1,,0.0104,0.0026,eastus,"V1,V2"
Standard_B2ts_v2,,,,2.0,1,,0.0196,0.0026,eastus,"V1,V2"
Standard_B2ts_v2,,,,2.0,1,,0.0196,0.0026,eastus2,"V1,V2"
Standard_B2ts_v2,,,,2.0,1,,0.0104,0.0026,eastus2,"V1,V2"
Standard_B2ts_v2,,,,2.0,1,,0.0104,0.0026,northcentralus,"V1,V2"
Standard_B2ts_v2,,,,2.0,1,,0.0196,0.0026,northcentralus,"V1,V2"
Standard_B2ts_v2,,,,2.0,1,,0.0125,0.003125,southcentralus,"V1,V2"
Standard_B2ts_v2,,,,2.0,1,,0.0217,0.003125,southcentralus,"V1,V2"
Standard_B2ts_v2,,,,2.0,1,,0.0125,0.003125,westcentralus,"V1,V2"
Standard_B2ts_v2,,,,2.0,1,,0.0217,0.003125,westcentralus,"V1,V2"
Standard_B2ts_v2,,,,2.0,1,,0.0124,0.0031,westus,"V1,V2"
Standard_B2ts_v2,,,,2.0,1,,0.0216,0.0031,westus,"V1,V2"
Standard_B2ts_v2,,,,2.0,1,,0.0104,0.0026,westus2,"V1,V2"
Standard_B2ts_v2,,,,2.0,1,,0.0196,0.0026,westus2,"V1,V2"
Standard_B2ts_v2,,,,2.0,1,,0.0196,0.0026,westus3,"V1,V2"
Standard_B2ts_v2,,,,2.0,1,,0.0104,0.0026,westus3,"V1,V2"
Standard_B32als_v2,,,,32.0,64,,1.351,0.301,centralus,"V1,V2"
Standard_B32als_v2,,,,32.0,64,,1.204,0.301,centralus,"V1,V2"
Standard_B32als_v2,,,,32.0,64,,1.065,0.26625,eastus,"V1,V2"
Standard_B32als_v2,,,,32.0,64,,1.213,0.26625,eastus,"V1,V2"
Standard_B32als_v2,,,,32.0,64,,1.065,0.26625,eastus2,"V1,V2"
Standard_B32als_v2,,,,32.0,64,,1.213,0.26625,eastus2,"V1,V2"
Standard_B32als_v2,,,,32.0,64,,1.213,0.26625,northcentralus,"V1,V2"
Standard_B32als_v2,,,,32.0,64,,1.065,0.26625,northcentralus,"V1,V2"
Standard_B32als_v2,,,,32.0,64,,1.279,0.31975,southcentralus,"V1,V2"
Standard_B32als_v2,,,,32.0,64,,1.426,0.31975,southcentralus,"V1,V2"
Standard_B32als_v2,,,,32.0,64,,1.279,0.31975,westcentralus,"V1,V2"
Standard_B32als_v2,,,,32.0,64,,1.426,0.31975,westcentralus,"V1,V2"
Standard_B32als_v2,,,,32.0,64,,1.264,0.316,westus,"V1,V2"
Standard_B32als_v2,,,,32.0,64,,1.411,0.316,westus,"V1,V2"
Standard_B32als_v2,,,,32.0,64,,1.065,0.26625,westus2,"V1,V2"
Standard_B32als_v2,,,,32.0,64,,1.213,0.26625,westus2,"V1,V2"
Standard_B32als_v2,,,,32.0,64,,1.213,0.26625,westus3,"V1,V2"
Standard_B32als_v2,,,,32.0,64,,1.065,0.26625,westus3,"V1,V2"
Standard_B32as_v2,,,,32.0,128,,1.507,0.34,centralus,"V1,V2"
Standard_B32as_v2,,,,32.0,128,,1.36,0.34,centralus,"V1,V2"
Standard_B32as_v2,,,,32.0,128,,1.35,0.30075,eastus,"V1,V2"
Standard_B32as_v2,,,,32.0,128,,1.203,0.30075,eastus,"V1,V2"
Standard_B32as_v2,,,,32.0,128,,1.35,0.30075,eastus2,"V1,V2"
Standard_B32as_v2,,,,32.0,128,,1.203,0.30075,eastus2,"V1,V2"
Standard_B32as_v2,,,,32.0,128,,1.203,0.30075,northcentralus,"V1,V2"
Standard_B32as_v2,,,,32.0,128,,1.35,0.30075,northcentralus,"V1,V2"
Standard_B32as_v2,,,,32.0,128,,1.591,0.361,southcentralus,"V1,V2"
Standard_B32as_v2,,,,32.0,128,,1.444,0.361,southcentralus,"V1,V2"
Standard_B32as_v2,,,,32.0,128,,1.591,0.361,westcentralus,"V1,V2"
Standard_B32as_v2,,,,32.0,128,,1.444,0.361,westcentralus,"V1,V2"
Standard_B32as_v2,,,,32.0,128,,1.427,0.35675,westus,"V1,V2"
Standard_B32as_v2,,,,32.0,128,,1.574,0.35675,westus,"V1,V2"
Standard_B32as_v2,,,,32.0,128,,1.35,0.30075,westus2,"V1,V2"
Standard_B32as_v2,,,,32.0,128,,1.203,0.30075,westus2,"V1,V2"
Standard_B32as_v2,,,,32.0,128,,1.35,0.30075,westus3,"V1,V2"
Standard_B32as_v2,,,,32.0,128,,1.203,0.30075,westus3,"V1,V2"
Standard_B32ls_v2,,,,32.0,64,,1.479,0.333,centralus,"V1,V2"
Standard_B32ls_v2,,,,32.0,64,,1.332,0.333,centralus,"V1,V2"
Standard_B32ls_v2,,,,32.0,64,,1.179,0.29475,eastus,"V1,V2"
Standard_B32ls_v2,,,,32.0,64,,1.326,0.29475,eastus,"V1,V2"
Standard_B32ls_v2,,,,32.0,64,,1.326,0.29475,eastus2,"V1,V2"
Standard_B32ls_v2,,,,32.0,64,,1.179,0.29475,eastus2,"V1,V2"
Standard_B32ls_v2,,,,32.0,64,,1.326,0.29475,northcentralus,"V1,V2"
Standard_B32ls_v2,,,,32.0,64,,1.179,0.29475,northcentralus,"V1,V2"
Standard_B32ls_v2,,,,32.0,64,,1.562,0.35375,southcentralus,"V1,V2"
Standard_B32ls_v2,,,,32.0,64,,1.415,0.35375,southcentralus,"V1,V2"
Standard_B32ls_v2,,,,32.0,64,,1.562,0.35375,westcentralus,"V1,V2"
Standard_B32ls_v2,,,,32.0,64,,1.415,0.35375,westcentralus,"V1,V2"
Standard_B32ls_v2,,,,32.0,64,,1.553,0.35125,westus,"V1,V2"
Standard_B32ls_v2,,,,32.0,64,,1.405,0.35125,westus,"V1,V2"
Standard_B32ls_v2,,,,32.0,64,,1.326,0.29475,westus2,"V1,V2"
Standard_B32ls_v2,,,,32.0,64,,1.179,0.29475,westus2,"V1,V2"
Standard_B32ls_v2,,,,32.0,64,,1.179,0.29475,westus3,"V1,V2"
Standard_B32ls_v2,,,,32.0,64,,1.326,0.29475,westus3,"V1,V2"
Standard_B32s_v2,,,,32.0,128,,1.651,0.376,centralus,"V1,V2"
Standard_B32s_v2,,,,32.0,128,,1.504,0.376,centralus,"V1,V2"
Standard_B32s_v2,,,,32.0,128,,1.331,0.33275,eastus,"V1,V2"
Standard_B32s_v2,,,,32.0,128,,1.478,0.33275,eastus,"V1,V2"
Standard_B32s_v2,,,,32.0,128,,1.331,0.33275,eastus2,"V1,V2"
Standard_B32s_v2,,,,32.0,128,,1.478,0.33275,eastus2,"V1,V2"
Standard_B32s_v2,,,,32.0,128,,1.331,0.33275,northcentralus,"V1,V2"
Standard_B32s_v2,,,,32.0,128,,1.478,0.33275,northcentralus,"V1,V2"
Standard_B32s_v2,,,,32.0,128,,1.597,0.39925,southcentralus,"V1,V2"
Standard_B32s_v2,,,,32.0,128,,1.745,0.39925,southcentralus,"V1,V2"
Standard_B32s_v2,,,,32.0,128,,1.597,0.39925,westcentralus,"V1,V2"
Standard_B32s_v2,,,,32.0,128,,1.745,0.39925,westcentralus,"V1,V2"
Standard_B32s_v2,,,,32.0,128,,1.734,0.39675,westus,"V1,V2"
Standard_B32s_v2,,,,32.0,128,,1.587,0.39675,westus,"V1,V2"
Standard_B32s_v2,,,,32.0,128,,1.331,0.33275,westus2,"V1,V2"
Standard_B32s_v2,,,,32.0,128,,1.478,0.33275,westus2,"V1,V2"
Standard_B32s_v2,,,,32.0,128,,1.478,0.33275,westus3,"V1,V2"
Standard_B32s_v2,,,,32.0,128,,1.331,0.33275,westus3,"V1,V2"
Standard_B4als_v2,,,,4.0,8,,0.169,0.03775,centralus,"V1,V2"
Standard_B4als_v2,,,,4.0,8,,0.151,0.03775,centralus,"V1,V2"
Standard_B4als_v2,,,,4.0,8,,0.152,0.03325,eastus,"V1,V2"
Standard_B4als_v2,,,,4.0,8,,0.133,0.03325,eastus,"V1,V2"
Standard_B4als_v2,,,,4.0,8,,0.152,0.03325,eastus2,"V1,V2"
Standard_B4als_v2,,,,4.0,8,,0.133,0.03325,eastus2,"V1,V2"
Standard_B4als_v2,,,,4.0,8,,0.133,0.03325,northcentralus,"V1,V2"
Standard_B4als_v2,,,,4.0,8,,0.152,0.03325,northcentralus,"V1,V2"
Standard_B4als_v2,,,,4.0,8,,0.16,0.04,southcentralus,"V1,V2"
Standard_B4als_v2,,,,4.0,8,,0.178,0.04,southcentralus,"V1,V2"
Standard_B4als_v2,,,,4.0,8,,0.178,0.04,westcentralus,"V1,V2"
Standard_B4als_v2,,,,4.0,8,,0.16,0.04,westcentralus,"V1,V2"
Standard_B4als_v2,,,,4.0,8,,0.176,0.0395,westus,"V1,V2"
Standard_B4als_v2,,,,4.0,8,,0.158,0.0395,westus,"V1,V2"
Standard_B4als_v2,,,,4.0,8,,0.133,0.03325,westus2,"V1,V2"
Standard_B4als_v2,,,,4.0,8,,0.152,0.03325,westus2,"V1,V2"
Standard_B4als_v2,,,,4.0,8,,0.152,0.03325,westus3,"V1,V2"
Standard_B4als_v2,,,,4.0,8,,0.133,0.03325,westus3,"V1,V2"
Standard_B4as_v2,,,,4.0,16,,0.188,0.0425,centralus,"V1,V2"
Standard_B4as_v2,,,,4.0,16,,0.17,0.0425,centralus,"V1,V2"
Standard_B4as_v2,,,,4.0,16,,0.15,0.0375,eastus,"V1,V2"
Standard_B4as_v2,,,,4.0,16,,0.169,0.0375,eastus,"V1,V2"
Standard_B4as_v2,,,,4.0,16,,0.169,0.0375,eastus2,"V1,V2"
Standard_B4as_v2,,,,4.0,16,,0.15,0.0375,eastus2,"V1,V2"
Standard_B4as_v2,,,,4.0,16,,0.15,0.0375,northcentralus,"V1,V2"
Standard_B4as_v2,,,,4.0,16,,0.169,0.0375,northcentralus,"V1,V2"
Standard_B4as_v2,,,,4.0,16,,0.199,0.045,southcentralus,"V1,V2"
Standard_B4as_v2,,,,4.0,16,,0.18,0.045,southcentralus,"V1,V2"
Standard_B4as_v2,,,,4.0,16,,0.199,0.045,westcentralus,"V1,V2"
Standard_B4as_v2,,,,4.0,16,,0.18,0.045,westcentralus,"V1,V2"
Standard_B4as_v2,,,,4.0,16,,0.178,0.0445,westus,"V1,V2"
Standard_B4as_v2,,,,4.0,16,,0.197,0.0445,westus,"V1,V2"
Standard_B4as_v2,,,,4.0,16,,0.15,0.0375,westus2,"V1,V2"
Standard_B4as_v2,,,,4.0,16,,0.169,0.0375,westus2,"V1,V2"
Standard_B4as_v2,,,,4.0,16,,0.15,0.0375,westus3,"V1,V2"
Standard_B4as_v2,,,,4.0,16,,0.169,0.0375,westus3,"V1,V2"
Standard_B4ls_v2,,,,4.0,8,,0.167,0.04175,centralus,"V1,V2"
Standard_B4ls_v2,,,,4.0,8,,0.185,0.04175,centralus,"V1,V2"
Standard_B4ls_v2,,,,4.0,8,,0.147,0.03675,eastus,"V1,V2"
Standard_B4ls_v2,,,,4.0,8,,0.166,0.03675,eastus,"V1,V2"
Standard_B4ls_v2,,,,4.0,8,,0.147,0.03675,eastus2,"V1,V2"
Standard_B4ls_v2,,,,4.0,8,,0.166,0.03675,eastus2,"V1,V2"
Standard_B4ls_v2,,,,4.0,8,,0.147,0.03675,northcentralus,"V1,V2"
Standard_B4ls_v2,,,,4.0,8,,0.166,0.03675,northcentralus,"V1,V2"
Standard_B4ls_v2,,,,4.0,8,,0.177,0.04425,southcentralus,"V1,V2"
Standard_B4ls_v2,,,,4.0,8,,0.195,0.04425,southcentralus,"V1,V2"
Standard_B4ls_v2,,,,4.0,8,,0.177,0.04425,westcentralus,"V1,V2"
Standard_B4ls_v2,,,,4.0,8,,0.195,0.04425,westcentralus,"V1,V2"
Standard_B4ls_v2,,,,4.0,8,,0.194,0.044,westus,"V1,V2"
Standard_B4ls_v2,,,,4.0,8,,0.176,0.044,westus,"V1,V2"
Standard_B4ls_v2,,,,4.0,8,,0.166,0.03675,westus2,"V1,V2"
Standard_B4ls_v2,,,,4.0,8,,0.147,0.03675,westus2,"V1,V2"
Standard_B4ls_v2,,,,4.0,8,,0.166,0.03675,westus3,"V1,V2"
Standard_B4ls_v2,,,,4.0,8,,0.147,0.03675,westus3,"V1,V2"
Standard_B4ms,,,,4.0,16,,0.2,,centralus,"V1,V2"
Standard_B4ms,,,,4.0,16,,0.166,,eastus,"V1,V2"
Standard_B4ms,,,,4.0,16,,0.166,,eastus2,"V1,V2"
Standard_B4ms,,,,4.0,16,,0.166,,northcentralus,"V1,V2"
Standard_B4ms,,,,4.0,16,,0.2,,southcentralus,"V1,V2"
Standard_B4ms,,,,4.0,16,,0.2,,westcentralus,"V1,V2"
Standard_B4ms,,,,4.0,16,,0.198,,westus,"V1,V2"
Standard_B4ms,,,,4.0,16,,0.166,,westus2,"V1,V2"
Standard_B4ms,,,,4.0,16,,0.166,,westus3,"V1,V2"
Standard_B4pls_v2,,,,4.0,8,,0.134,0.0335,centralus,"V1,V2"
Standard_B4pls_v2,,,,4.0,8,,0.153,0.0335,centralus,"V1,V2"
Standard_B4pls_v2,,,,4.0,8,,0.137,0.02975,eastus,"V1,V2"
Standard_B4pls_v2,,,,4.0,8,,0.119,0.02975,eastus,"V1,V2"
Standard_B4pls_v2,,,,4.0,8,,0.119,0.02975,eastus2,"V1,V2"
Standard_B4pls_v2,,,,4.0,8,,0.137,0.02975,eastus2,"V1,V2"
Standard_B4pls_v2,,,,4.0,8,,0.119,0.02975,northcentralus,"V1,V2"
Standard_B4pls_v2,,,,4.0,8,,0.137,0.02975,northcentralus,"V1,V2"
Standard_B4pls_v2,,,,4.0,8,,0.143,0.03575,southcentralus,"V1,V2"
Standard_B4pls_v2,,,,4.0,8,,0.161,0.03575,southcentralus,"V1,V2"
Standard_B4pls_v2,,,,4.0,8,,0.143,0.03575,westcentralus,"V1,V2"
Standard_B4pls_v2,,,,4.0,8,,0.161,0.03575,westcentralus,"V1,V2"
Standard_B4pls_v2,,,,4.0,8,,0.16,0.0355,westus,"V1,V2"
Standard_B4pls_v2,,,,4.0,8,,0.142,0.0355,westus,"V1,V2"
Standard_B4pls_v2,,,,4.0,8,,0.119,0.02975,westus2,"V1,V2"
Standard_B4pls_v2,,,,4.0,8,,0.137,0.02975,westus2,"V1,V2"
Standard_B4pls_v2,,,,4.0,8,,0.125,0.0265,westus3,"V1,V2"
Standard_B4pls_v2,,,,4.0,8,,0.106,0.0265,westus3,"V1,V2"
Standard_B4ps_v2,,,,4.0,16,,0.17,0.038,centralus,"V1,V2"
Standard_B4ps_v2,,,,4.0,16,,0.152,0.038,centralus,"V1,V2"
Standard_B4ps_v2,,,,4.0,16,,0.134,0.0335,eastus,"V1,V2"
Standard_B4ps_v2,,,,4.0,16,,0.153,0.0335,eastus,"V1,V2"
Standard_B4ps_v2,,,,4.0,16,,0.153,0.0335,eastus2,"V1,V2"
Standard_B4ps_v2,,,,4.0,16,,0.134,0.0335,eastus2,"V1,V2"
Standard_B4ps_v2,,,,4.0,16,,0.153,0.0335,northcentralus,"V1,V2"
Standard_B4ps_v2,,,,4.0,16,,0.134,0.0335,northcentralus,"V1,V2"
Standard_B4ps_v2,,,,4.0,16,,0.161,0.04025,southcentralus,"V1,V2"
Standard_B4ps_v2,,,,4.0,16,,0.18,0.04025,southcentralus,"V1,V2"
Standard_B4ps_v2,,,,4.0,16,,0.18,0.04025,westcentralus,"V1,V2"
Standard_B4ps_v2,,,,4.0,16,,0.161,0.04025,westcentralus,"V1,V2"
Standard_B4ps_v2,,,,4.0,16,,0.16,0.04,westus,"V1,V2"
Standard_B4ps_v2,,,,4.0,16,,0.178,0.04,westus,"V1,V2"
Standard_B4ps_v2,,,,4.0,16,,0.153,0.0335,westus2,"V1,V2"
Standard_B4ps_v2,,,,4.0,16,,0.134,0.0335,westus2,"V1,V2"
Standard_B4ps_v2,,,,4.0,16,,0.12,0.03,westus3,"V1,V2"
Standard_B4ps_v2,,,,4.0,16,,0.138,0.03,westus3,"V1,V2"
Standard_B4s_v2,,,,4.0,16,,0.206,0.047,centralus,"V1,V2"
Standard_B4s_v2,,,,4.0,16,,0.188,0.047,centralus,"V1,V2"
Standard_B4s_v2,,,,4.0,16,,0.185,0.0415,eastus,"V1,V2"
Standard_B4s_v2,,,,4.0,16,,0.166,0.0415,eastus,"V1,V2"
Standard_B4s_v2,,,,4.0,16,,0.185,0.0415,eastus2,"V1,V2"
Standard_B4s_v2,,,,4.0,16,,0.166,0.0415,eastus2,"V1,V2"
Standard_B4s_v2,,,,4.0,16,,0.185,0.0415,northcentralus,"V1,V2"
Standard_B4s_v2,,,,4.0,16,,0.166,0.0415,northcentralus,"V1,V2"
Standard_B4s_v2,,,,4.0,16,,0.2,0.05,southcentralus,"V1,V2"
Standard_B4s_v2,,,,4.0,16,,0.218,0.05,southcentralus,"V1,V2"
Standard_B4s_v2,,,,4.0,16,,0.2,0.05,westcentralus,"V1,V2"
Standard_B4s_v2,,,,4.0,16,,0.218,0.05,westcentralus,"V1,V2"
Standard_B4s_v2,,,,4.0,16,,0.217,0.0495,westus,"V1,V2"
Standard_B4s_v2,,,,4.0,16,,0.198,0.0495,westus,"V1,V2"
Standard_B4s_v2,,,,4.0,16,,0.166,0.0415,westus2,"V1,V2"
Standard_B4s_v2,,,,4.0,16,,0.185,0.0415,westus2,"V1,V2"
Standard_B4s_v2,,,,4.0,16,,0.185,0.0415,westus3,"V1,V2"
Standard_B4s_v2,,,,4.0,16,,0.166,0.0415,westus3,"V1,V2"
Standard_B8als_v2,,,,8.0,16,,0.338,0.07525,centralus,"V1,V2"
Standard_B8als_v2,,,,8.0,16,,0.301,0.07525,centralus,"V1,V2"
Standard_B8als_v2,,,,8.0,16,,0.266,0.0665,eastus,"V1,V2"
Standard_B8als_v2,,,,8.0,16,,0.303,0.0665,eastus,"V1,V2"
Standard_B8als_v2,,,,8.0,16,,0.303,0.0665,eastus2,"V1,V2"
Standard_B8als_v2,,,,8.0,16,,0.266,0.0665,eastus2,"V1,V2"
Standard_B8als_v2,,,,8.0,16,,0.266,0.0665,northcentralus,"V1,V2"
Standard_B8als_v2,,,,8.0,16,,0.303,0.0665,northcentralus,"V1,V2"
Standard_B8als_v2,,,,8.0,16,,0.357,0.08,southcentralus,"V1,V2"
Standard_B8als_v2,,,,8.0,16,,0.32,0.08,southcentralus,"V1,V2"
Standard_B8als_v2,,,,8.0,16,,0.32,0.08,westcentralus,"V1,V2"
Standard_B8als_v2,,,,8.0,16,,0.357,0.08,westcentralus,"V1,V2"
Standard_B8als_v2,,,,8.0,16,,0.353,0.079,westus,"V1,V2"
Standard_B8als_v2,,,,8.0,16,,0.316,0.079,westus,"V1,V2"
Standard_B8als_v2,,,,8.0,16,,0.303,0.0665,westus2,"V1,V2"
Standard_B8als_v2,,,,8.0,16,,0.266,0.0665,westus2,"V1,V2"
Standard_B8als_v2,,,,8.0,16,,0.303,0.0665,westus3,"V1,V2"
Standard_B8als_v2,,,,8.0,16,,0.266,0.0665,westus3,"V1,V2"
Standard_B8as_v2,,,,8.0,32,,0.34,0.085,centralus,"V1,V2"
Standard_B8as_v2,,,,8.0,32,,0.377,0.085,centralus,"V1,V2"
Standard_B8as_v2,,,,8.0,32,,0.301,0.07525,eastus,"V1,V2"
Standard_B8as_v2,,,,8.0,32,,0.338,0.07525,eastus,"V1,V2"
Standard_B8as_v2,,,,8.0,32,,0.338,0.07525,eastus2,"V1,V2"
Standard_B8as_v2,,,,8.0,32,,0.301,0.07525,eastus2,"V1,V2"
Standard_B8as_v2,,,,8.0,32,,0.338,0.07525,northcentralus,"V1,V2"
Standard_B8as_v2,,,,8.0,32,,0.301,0.07525,northcentralus,"V1,V2"
Standard_B8as_v2,,,,8.0,32,,0.398,0.09025,southcentralus,"V1,V2"
Standard_B8as_v2,,,,8.0,32,,0.361,0.09025,southcentralus,"V1,V2"
Standard_B8as_v2,,,,8.0,32,,0.398,0.09025,westcentralus,"V1,V2"
Standard_B8as_v2,,,,8.0,32,,0.361,0.09025,westcentralus,"V1,V2"
Standard_B8as_v2,,,,8.0,32,,0.357,0.08925,westus,"V1,V2"
Standard_B8as_v2,,,,8.0,32,,0.394,0.08925,westus,"V1,V2"
Standard_B8as_v2,,,,8.0,32,,0.338,0.07525,westus2,"V1,V2"
Standard_B8as_v2,,,,8.0,32,,0.301,0.07525,westus2,"V1,V2"
Standard_B8as_v2,,,,8.0,32,,0.301,0.07525,westus3,"V1,V2"
Standard_B8as_v2,,,,8.0,32,,0.338,0.07525,westus3,"V1,V2"
Standard_B8ls_v2,,,,8.0,16,,0.333,0.08325,centralus,"V1,V2"
Standard_B8ls_v2,,,,8.0,16,,0.37,0.08325,centralus,"V1,V2"
Standard_B8ls_v2,,,,8.0,16,,0.295,0.07375,eastus,"V1,V2"
Standard_B8ls_v2,,,,8.0,16,,0.332,0.07375,eastus,"V1,V2"
Standard_B8ls_v2,,,,8.0,16,,0.332,0.07375,eastus2,"V1,V2"
Standard_B8ls_v2,,,,8.0,16,,0.295,0.07375,eastus2,"V1,V2"
Standard_B8ls_v2,,,,8.0,16,,0.332,0.07375,northcentralus,"V1,V2"
Standard_B8ls_v2,,,,8.0,16,,0.295,0.07375,northcentralus,"V1,V2"
Standard_B8ls_v2,,,,8.0,16,,0.39,0.0885,southcentralus,"V1,V2"
Standard_B8ls_v2,,,,8.0,16,,0.354,0.0885,southcentralus,"V1,V2"
Standard_B8ls_v2,,,,8.0,16,,0.354,0.0885,westcentralus,"V1,V2"
Standard_B8ls_v2,,,,8.0,16,,0.39,0.0885,westcentralus,"V1,V2"
Standard_B8ls_v2,,,,8.0,16,,0.351,0.08775,westus,"V1,V2"
Standard_B8ls_v2,,,,8.0,16,,0.388,0.08775,westus,"V1,V2"
Standard_B8ls_v2,,,,8.0,16,,0.295,0.07375,westus2,"V1,V2"
Standard_B8ls_v2,,,,8.0,16,,0.332,0.07375,westus2,"V1,V2"
Standard_B8ls_v2,,,,8.0,16,,0.332,0.07375,westus3,"V1,V2"
Standard_B8ls_v2,,,,8.0,16,,0.295,0.07375,westus3,"V1,V2"
Standard_B8ms,,,,8.0,32,,0.399,,centralus,"V1,V2"
Standard_B8ms,,,,8.0,32,,0.333,,eastus,"V1,V2"
Standard_B8ms,,,,8.0,32,,0.333,,eastus2,"V1,V2"
Standard_B8ms,,,,8.0,32,,0.333,,northcentralus,"V1,V2"
Standard_B8ms,,,,8.0,32,,0.399,,southcentralus,"V1,V2"
Standard_B8ms,,,,8.0,32,,0.399,,westcentralus,"V1,V2"
Standard_B8ms,,,,8.0,32,,0.397,,westus,"V1,V2"
Standard_B8ms,,,,8.0,32,,0.333,,westus2,"V1,V2"
Standard_B8ms,,,,8.0,32,,0.333,,westus3,"V1,V2"
Standard_B8pls_v2,,,,8.0,16,,0.306,0.06725,centralus,"V1,V2"
Standard_B8pls_v2,,,,8.0,16,,0.269,0.06725,centralus,"V1,V2"
Standard_B8pls_v2,,,,8.0,16,,0.275,0.0595,eastus,"V1,V2"
Standard_B8pls_v2,,,,8.0,16,,0.238,0.0595,eastus,"V1,V2"
Standard_B8pls_v2,,,,8.0,16,,0.238,0.0595,eastus2,"V1,V2"
Standard_B8pls_v2,,,,8.0,16,,0.275,0.0595,eastus2,"V1,V2"
Standard_B8pls_v2,,,,8.0,16,,0.275,0.0595,northcentralus,"V1,V2"
Standard_B8pls_v2,,,,8.0,16,,0.238,0.0595,northcentralus,"V1,V2"
Standard_B8pls_v2,,,,8.0,16,,0.286,0.0715,southcentralus,"V1,V2"
Standard_B8pls_v2,,,,8.0,16,,0.322,0.0715,southcentralus,"V1,V2"
Standard_B8pls_v2,,,,8.0,16,,0.322,0.0715,westcentralus,"V1,V2"
Standard_B8pls_v2,,,,8.0,16,,0.286,0.0715,westcentralus,"V1,V2"
Standard_B8pls_v2,,,,8.0,16,,0.32,0.07075,westus,"V1,V2"
Standard_B8pls_v2,,,,8.0,16,,0.283,0.07075,westus,"V1,V2"
Standard_B8pls_v2,,,,8.0,16,,0.275,0.0595,westus2,"V1,V2"
Standard_B8pls_v2,,,,8.0,16,,0.238,0.0595,westus2,"V1,V2"
Standard_B8pls_v2,,,,8.0,16,,0.249,0.05325,westus3,"V1,V2"
Standard_B8pls_v2,,,,8.0,16,,0.213,0.05325,westus3,"V1,V2"
Standard_B8ps_v2,,,,8.0,32,,0.341,0.076,centralus,"V1,V2"
Standard_B8ps_v2,,,,8.0,32,,0.304,0.076,centralus,"V1,V2"
Standard_B8ps_v2,,,,8.0,32,,0.306,0.06725,eastus,"V1,V2"
Standard_B8ps_v2,,,,8.0,32,,0.269,0.06725,eastus,"V1,V2"
